Patch,Champion,Percentile,Effective Winrate
OB55,Cassie,0.5,0.4914
OB55,Cassie,0.6,0.5048
OB55,Cassie,0.7,0.5205
OB55,Cassie,0.8,0.5388
OB55,Cassie,0.9,0.5597
OB55,Cassie,0.95,0.5842
OB55,Grohk,0.0,0.4353
OB55,Grohk,0.05,0.4534
OB55,Grohk,0.1,0.4678
OB55,Grohk,0.2,0.4838
OB55,Grohk,0.3,0.4947
OB55,Grohk,0.4,0.5055
OB55,Grohk,0.5,0.5176
OB55,Grohk,0.6,0.5317
OB55,Grohk,0.7,0.5453
OB55,Grohk,0.8,0.5611
OB55,Grohk,0.9,0.5762
OB55,Grohk,0.95,0.5940
OB55,Evie,0.0,0.4179
OB55,Evie,0.05,0.4404
OB55,Evie,0.1,0.4559
OB55,Evie,0.2,0.4708
OB55,Evie,0.3,0.4838
OB55,Evie,0.4,0.4966
OB55,Evie,0.5,0.5088
OB55,Evie,0.6,0.5225
OB55,Evie,0.7,0.5375
OB55,Evie,0.8,0.5573
OB55,Evie,0.9,0.5744
OB55,Evie,0.95,0.5903
OB55,Buck,0.0,0.4173
OB55,Buck,0.05,0.4355
OB55,Buck,0.1,0.4492
OB55,Buck,0.2,0.4691
OB55,Buck,0.3,0.4818
OB55,Buck,0.4,0.4945
OB55,Buck,0.5,0.5071
OB55,Buck,0.6,0.5196
OB55,Buck,0.7,0.5292
OB55,Buck,0.8,0.5469
OB55,Buck,0.9,0.5709
OB55,Buck,0.95,0.5930
OB55,Ruckus,0.0,0.4193
OB55,Ruckus,0.05,0.4385
OB55,Ruckus,0.1,0.4534
OB55,Ruckus,0.2,0.4678
OB55,Ruckus,0.3,0.4801
OB55,Ruckus,0.4,0.4910
OB55,Ruckus,0.5,0.5021
OB55,Ruckus,0.6,0.5137
OB55,Ruckus,0.7,0.5258
OB55,Ruckus,0.8,0.5421
OB55,Ruckus,0.9,0.5602
OB55,Ruckus,0.95,0.5796
OB55,Androxus,0.0,0.4023
OB55,Androxus,0.05,0.4214
OB55,Androxus,0.1,0.4372
OB55,Androxus,0.2,0.4521
OB55,Androxus,0.3,0.4646
OB55,Androxus,0.4,0.4768
OB55,Androxus,0.5,0.4892
OB55,Androxus,0.6,0.5026
OB55,Androxus,0.7,0.5178
OB55,Androxus,0.8,0.5373
OB55,Androxus,0.9,0.5602
OB55,Androxus,0.95,0.5895
OB55,Kinessa,0.0,0.3544
OB55,Kinessa,0.05,0.3851
OB55,Kinessa,0.1,0.4100
OB55,Kinessa,0.2,0.4248
OB55,Kinessa,0.3,0.4357
OB55,Kinessa,0.4,0.4469
OB55,Kinessa,0.5,0.4615
OB55,Kinessa,0.6,0.4785
OB55,Kinessa,0.7,0.4933
OB55,Kinessa,0.8,0.5149
OB55,Kinessa,0.9,0.5588
OB55,Kinessa,0.95,0.5859
OB55,Grover,0.0,0.4246
OB55,Grover,0.05,0.4450
OB55,Grover,0.1,0.4610
OB55,Grover,0.2,0.4751
OB55,Grover,0.3,0.4869
OB55,Grover,0.4,0.4976
OB55,Grover,0.5,0.5077
OB55,Grover,0.6,0.5175
OB55,Grover,0.7,0.5296
OB55,Grover,0.8,0.5466
OB55,Grover,0.9,0.5649
OB55,Grover,0.95,0.5845
OB55,Ying,0.0,0.4277
OB55,Ying,0.05,0.4475
OB55,Ying,0.1,0.4653
OB55,Ying,0.2,0.4820
OB55,Ying,0.3,0.4949
OB55,Ying,0.4,0.5065
OB55,Ying,0.5,0.5185
OB55,Ying,0.6,0.5311
OB55,Ying,0.7,0.5449
OB55,Ying,0.8,0.5601
OB55,Ying,0.9,0.5755
OB55,Ying,0.95,0.5909
OB55,Drogoz,0.0,0.4298
OB55,Drogoz,0.05,0.4501
OB55,Drogoz,0.1,0.4660
OB55,Drogoz,0.2,0.4822
OB55,Drogoz,0.3,0.4967
OB55,Drogoz,0.4,0.5111
OB55,Drogoz,0.5,0.5240
OB55,Drogoz,0.6,0.5371
OB55,Drogoz,0.7,0.5503
OB55,Drogoz,0.8,0.5668
OB55,Drogoz,0.9,0.5824
OB55,Drogoz,0.95,0.5998
OB55,Bomb King,0.0,0.4256
OB55,Bomb King,0.05,0.4455
OB55,Bomb King,0.1,0.4615
OB55,Bomb King,0.2,0.4768
OB55,Bomb King,0.3,0.4892
OB55,Bomb King,0.4,0.5013
OB55,Bomb King,0.5,0.5128
OB55,Bomb King,0.6,0.5258
OB55,Bomb King,0.7,0.5392
OB55,Bomb King,0.8,0.5557
OB55,Bomb King,0.9,0.5720
OB55,Bomb King,0.95,0.5919
OB55,Viktor,0.0,0.4064
OB55,Viktor,0.05,0.4249
OB55,Viktor,0.1,0.4394
OB55,Viktor,0.2,0.4528
OB55,Viktor,0.3,0.4640
OB55,Viktor,0.4,0.4746
OB55,Viktor,0.5,0.4853
OB55,Viktor,0.6,0.4967
OB55,Viktor,0.7,0.5100
OB55,Viktor,0.8,0.5260
OB55,Viktor,0.9,0.5447
OB55,Viktor,0.95,0.5666
OB55,Makoa,0.0,0.4084
OB55,Makoa,0.05,0.4264
OB55,Makoa,0.1,0.4396
OB55,Makoa,0.2,0.4523
OB55,Makoa,0.3,0.4627
OB55,Makoa,0.4,0.4725
OB55,Makoa,0.5,0.4825
OB55,Makoa,0.6,0.4927
OB55,Makoa,0.7,0.5043
OB55,Makoa,0.8,0.5191
OB55,Makoa,0.9,0.5350
OB55,Makoa,0.95,0.5541
OB55,Mal'Damba,0.0,0.4117
OB55,Mal'Damba,0.05,0.4287
OB55,Mal'Damba,0.1,0.4428
OB55,Mal'Damba,0.2,0.4569
OB55,Mal'Damba,0.3,0.4680
OB55,Mal'Damba,0.4,0.4781
OB55,Mal'Damba,0.5,0.4883
OB55,Mal'Damba,0.6,0.4991
OB55,Mal'Damba,0.7,0.5108
OB55,Mal'Damba,0.8,0.5272
OB55,Mal'Damba,0.9,0.5462
OB55,Mal'Damba,0.95,0.5679
OB55,Sha Lin,0.0,0.3908
OB55,Sha Lin,0.05,0.4115
OB55,Sha Lin,0.1,0.4292
OB55,Sha Lin,0.2,0.4442
OB55,Sha Lin,0.3,0.4571
OB55,Sha Lin,0.4,0.4694
OB55,Sha Lin,0.5,0.4809
OB55,Sha Lin,0.6,0.4933
OB55,Sha Lin,0.7,0.5060
OB55,Sha Lin,0.8,0.5218
OB55,Sha Lin,0.9,0.5409
OB55,Sha Lin,0.95,0.5615
OB55,Tyra,0.0,0.4200
OB55,Tyra,0.05,0.4383
OB55,Tyra,0.1,0.4531
OB55,Tyra,0.2,0.4678
OB55,Tyra,0.3,0.4801
OB55,Tyra,0.4,0.4910
OB55,Tyra,0.5,0.5020
OB55,Tyra,0.6,0.5128
OB55,Tyra,0.7,0.5250
OB55,Tyra,0.8,0.5405
OB55,Tyra,0.9,0.5580
OB55,Tyra,0.95,0.5765
OB55,Torvald,0.0,0.4480
OB55,Torvald,0.05,0.4678
OB55,Torvald,0.1,0.4853
OB55,Torvald,0.2,0.5014
OB55,Torvald,0.3,0.5158
OB55,Torvald,0.4,0.5276
OB55,Torvald,0.5,0.5388
OB55,Torvald,0.6,0.5505
OB55,Torvald,0.7,0.5628
OB55,Torvald,0.8,0.5758
OB55,Torvald,0.9,0.5862
OB55,Torvald,0.95,0.5979
OB55,Maeve,0.0,0.4068
OB55,Maeve,0.05,0.4260
OB55,Maeve,0.1,0.4414
OB55,Maeve,0.2,0.4549
OB55,Maeve,0.3,0.4670
OB55,Maeve,0.4,0.4782
OB55,Maeve,0.5,0.4898
OB55,Maeve,0.6,0.5020
OB55,Maeve,0.7,0.5164
OB55,Maeve,0.8,0.5344
OB55,Maeve,0.9,0.5543
OB55,Maeve,0.95,0.5765
OB55,Inara,0.0,0.4126
OB55,Inara,0.05,0.4341
OB55,Inara,0.1,0.4513
OB55,Inara,0.2,0.4653
OB55,Inara,0.3,0.4769
OB55,Inara,0.4,0.4870
OB55,Inara,0.5,0.4969
OB55,Inara,0.6,0.5081
OB55,Inara,0.7,0.5212
OB55,Inara,0.8,0.5354
OB55,Inara,0.9,0.5528
OB55,Inara,0.95,0.5700
OB55,Lex,0.0,0.4121
OB55,Lex,0.05,0.4292
OB55,Lex,0.1,0.4448
OB55,Lex,0.2,0.4599
OB55,Lex,0.3,0.4725
OB55,Lex,0.4,0.4836
OB55,Lex,0.5,0.4949
OB55,Lex,0.6,0.5065
OB55,Lex,0.7,0.5185
OB55,Lex,0.8,0.5346
OB55,Lex,0.9,0.5535
OB55,Lex,0.95,0.5756
OB55,Seris,0.0,0.4156
OB55,Seris,0.05,0.4319
OB55,Seris,0.1,0.4452
OB55,Seris,0.2,0.4581
OB55,Seris,0.3,0.4687
OB55,Seris,0.4,0.4788
OB55,Seris,0.5,0.4883
OB55,Seris,0.6,0.4983
OB55,Seris,0.7,0.5101
OB55,Seris,0.8,0.5259
OB55,Seris,0.9,0.5432
OB55,Seris,0.95,0.5628
OB55,Willo,0.0,0.4320
OB55,Willo,0.05,0.4514
OB55,Willo,0.1,0.4688
OB55,Willo,0.2,0.4837
OB55,Willo,0.3,0.4956
OB55,Willo,0.4,0.5070
OB55,Willo,0.5,0.5184
OB55,Willo,0.6,0.5303
OB55,Willo,0.7,0.5453
OB55,Willo,0.8,0.5633
OB55,Willo,0.9,0.5787
OB55,Willo,0.95,0.5954
OB55,Ash,0.0,0.4162
OB55,Ash,0.05,0.4323
OB55,Ash,0.1,0.4459
OB55,Ash,0.2,0.4586
OB55,Ash,0.3,0.4693
OB55,Ash,0.4,0.4789
OB55,Ash,0.5,0.4892
OB55,Ash,0.6,0.4994
OB55,Ash,0.7,0.5108
OB55,Ash,0.8,0.5272
OB55,Ash,0.9,0.5426
OB55,Ash,0.95,0.5619
OB55,Lian,0.0,0.4159
OB55,Lian,0.05,0.4317
OB55,Lian,0.1,0.4454
OB55,Lian,0.2,0.4588
OB55,Lian,0.3,0.4700
OB55,Lian,0.4,0.4803
OB55,Lian,0.5,0.4912
OB55,Lian,0.6,0.5030
OB55,Lian,0.7,0.5179
OB55,Lian,0.8,0.5374
OB55,Lian,0.9,0.5567
OB55,Lian,0.95,0.5920
OB55,Zhin,0.0,0.4200
OB55,Zhin,0.05,0.4430
OB55,Zhin,0.1,0.4600
OB55,Zhin,0.2,0.4764
OB55,Zhin,0.3,0.4907
OB55,Zhin,0.4,0.5037
OB55,Zhin,0.5,0.5169
OB55,Zhin,0.6,0.5302
OB55,Zhin,0.7,0.5453
OB55,Zhin,0.8,0.5619
OB55,Zhin,0.9,0.5795
OB55,Zhin,0.95,0.5996
OB55,Jenos,0.0,0.4338
OB55,Jenos,0.05,0.4506
OB55,Jenos,0.1,0.4654
OB55,Jenos,0.2,0.4789
OB55,Jenos,0.3,0.4900
OB55,Jenos,0.4,0.5008
OB55,Jenos,0.5,0.5120
OB55,Jenos,0.6,0.5245
OB55,Jenos,0.7,0.5382
OB55,Jenos,0.8,0.5550
OB55,Jenos,0.9,0.5746
OB55,Jenos,0.95,0.5953
OB56,Pip,0.0,0.4029
OB56,Pip,0.05,0.4297
OB56,Pip,0.1,0.4493
OB56,Pip,0.2,0.4647
OB56,Pip,0.3,0.4784
OB56,Pip,0.4,0.4909
OB56,Pip,0.5,0.5050
OB56,Pip,0.6,0.5203
OB56,Pip,0.7,0.5365
OB56,Pip,0.8,0.5574
OB56,Pip,0.9,0.5792
OB56,Pip,0.95,0.6065
OB56,Skye,0.0,0.3965
OB56,Skye,0.05,0.4156
OB56,Skye,0.1,0.4313
OB56,Skye,0.2,0.4456
OB56,Skye,0.3,0.4589
OB56,Skye,0.4,0.4703
OB56,Skye,0.5,0.4816
OB56,Skye,0.6,0.4936
OB56,Skye,0.7,0.5066
OB56,Skye,0.8,0.5253
OB56,Skye,0.9,0.5469
OB56,Skye,0.95,0.5742
OB56,Fernando,0.0,0.4219
OB56,Fernando,0.05,0.4442
OB56,Fernando,0.1,0.4620
OB56,Fernando,0.2,0.4782
OB56,Fernando,0.3,0.4918
OB56,Fernando,0.4,0.5042
OB56,Fernando,0.5,0.5170
OB56,Fernando,0.6,0.5306
OB56,Fernando,0.7,0.5458
OB56,Fernando,0.8,0.5642
OB56,Fernando,0.9,0.5830
OB56,Fernando,0.95,0.6034
OB56,Barik,0.0,0.4208
OB56,Barik,0.05,0.4429
OB56,Barik,0.1,0.4604
OB56,Barik,0.2,0.4762
OB56,Barik,0.3,0.4893
OB56,Barik,0.4,0.5014
OB56,Barik,0.5,0.5139
OB56,Barik,0.6,0.5270
OB56,Barik,0.7,0.5415
OB56,Barik,0.8,0.5595
OB56,Barik,0.9,0.5772
OB56,Barik,0.95,0.5968
OB56,Cassie,0.0,0.3994
OB56,Cassie,0.05,0.4207
OB56,Cassie,0.1,0.4398
OB56,Cassie,0.2,0.4586
OB56,Cassie,0.3,0.4742
OB56,Cassie,0.4,0.4883
OB56,Cassie,0.5,0.5045
OB56,Cassie,0.6,0.5226
OB56,Cassie,0.7,0.5417
OB56,Cassie,0.8,0.5647
OB56,Cassie,0.9,0.5880
OB56,Cassie,0.95,0.6177
OB56,Grohk,0.0,0.4206
OB56,Grohk,0.05,0.4431
OB56,Grohk,0.1,0.4639
OB56,Grohk,0.2,0.4813
OB56,Grohk,0.3,0.4950
OB56,Grohk,0.4,0.5083
OB56,Grohk,0.5,0.5216
OB56,Grohk,0.6,0.5333
OB56,Grohk,0.7,0.5471
OB56,Grohk,0.8,0.5654
OB56,Grohk,0.9,0.5851
OB56,Grohk,0.95,0.6023
OB56,Evie,0.0,0.4116
OB56,Evie,0.05,0.4341
OB56,Evie,0.1,0.4524
OB56,Evie,0.2,0.4693
OB56,Evie,0.3,0.4837
OB56,Evie,0.4,0.4971
OB56,Evie,0.5,0.5106
OB56,Evie,0.6,0.5250
OB56,Evie,0.7,0.5425
OB56,Evie,0.8,0.5662
OB56,Evie,0.9,0.5890
OB56,Evie,0.95,0.6139
OB56,Buck,0.0,0.4139
OB56,Buck,0.05,0.4363
OB56,Buck,0.1,0.4532
OB56,Buck,0.2,0.4703
OB56,Buck,0.3,0.4853
OB56,Buck,0.4,0.4998
OB56,Buck,0.5,0.5135
OB56,Buck,0.6,0.5296
OB56,Buck,0.7,0.5489
OB56,Buck,0.8,0.5698
OB56,Buck,0.9,0.5881
OB56,Buck,0.95,0.6089
OB56,Ruckus,0.0,0.4069
OB56,Ruckus,0.05,0.4272
OB56,Ruckus,0.1,0.4432
OB56,Ruckus,0.2,0.4588
OB56,Ruckus,0.3,0.4719
OB56,Ruckus,0.4,0.4840
OB56,Ruckus,0.5,0.4958
OB56,Ruckus,0.6,0.5091
OB56,Ruckus,0.7,0.5238
OB56,Ruckus,0.8,0.5422
OB56,Ruckus,0.9,0.5618
OB56,Ruckus,0.95,0.5853
OB56,Androxus,0.0,0.3890
OB56,Androxus,0.05,0.4117
OB56,Androxus,0.1,0.4316
OB56,Androxus,0.2,0.4497
OB56,Androxus,0.3,0.4647
OB56,Androxus,0.4,0.4786
OB56,Androxus,0.5,0.4926
OB56,Androxus,0.6,0.5080
OB56,Androxus,0.7,0.5256
OB56,Androxus,0.8,0.5490
OB56,Androxus,0.9,0.5749
OB56,Androxus,0.95,0.6052
OB56,Kinessa,0.0,0.3680
OB56,Kinessa,0.05,0.3904
OB56,Kinessa,0.1,0.4077
OB56,Kinessa,0.2,0.4264
OB56,Kinessa,0.3,0.4436
OB56,Kinessa,0.4,0.4607
OB56,Kinessa,0.5,0.4782
OB56,Kinessa,0.6,0.4968
OB56,Kinessa,0.7,0.5184
OB56,Kinessa,0.8,0.5503
OB56,Kinessa,0.9,0.5811
OB56,Kinessa,0.95,0.6052
OB56,Grover,0.0,0.4139
OB56,Grover,0.05,0.4352
OB56,Grover,0.1,0.4507
OB56,Grover,0.2,0.4655
OB56,Grover,0.3,0.4770
OB56,Grover,0.4,0.4880
OB56,Grover,0.5,0.4994
OB56,Grover,0.6,0.5107
OB56,Grover,0.7,0.5232
OB56,Grover,0.8,0.5403
OB56,Grover,0.9,0.5606
OB56,Grover,0.95,0.5838
OB56,Ying,0.0,0.4150
OB56,Ying,0.05,0.4382
OB56,Ying,0.1,0.4562
OB56,Ying,0.2,0.4739
OB56,Ying,0.3,0.4885
OB56,Ying,0.4,0.5022
OB56,Ying,0.5,0.5159
OB56,Ying,0.6,0.5307
OB56,Ying,0.7,0.5463
OB56,Ying,0.8,0.5662
OB56,Ying,0.9,0.5842
OB56,Ying,0.95,0.6022
OB56,Drogoz,0.0,0.4219
OB56,Drogoz,0.05,0.4456
OB56,Drogoz,0.1,0.4650
OB56,Drogoz,0.2,0.4840
OB56,Drogoz,0.3,0.5005
OB56,Drogoz,0.4,0.5167
OB56,Drogoz,0.5,0.5325
OB56,Drogoz,0.6,0.5489
OB56,Drogoz,0.7,0.5647
OB56,Drogoz,0.8,0.5824
OB56,Drogoz,0.9,0.6009
OB56,Drogoz,0.95,0.6201
OB56,Bomb King,0.0,0.4166
OB56,Bomb King,0.05,0.4390
OB56,Bomb King,0.1,0.4569
OB56,Bomb King,0.2,0.4741
OB56,Bomb King,0.3,0.4894
OB56,Bomb King,0.4,0.5037
OB56,Bomb King,0.5,0.5178
OB56,Bomb King,0.6,0.5325
OB56,Bomb King,0.7,0.5500
OB56,Bomb King,0.8,0.5711
OB56,Bomb King,0.9,0.5900
OB56,Bomb King,0.95,0.6139
OB56,Viktor,0.0,0.3948
OB56,Viktor,0.05,0.4145
OB56,Viktor,0.1,0.4305
OB56,Viktor,0.2,0.4459
OB56,Viktor,0.3,0.4583
OB56,Viktor,0.4,0.4699
OB56,Viktor,0.5,0.4814
OB56,Viktor,0.6,0.4939
OB56,Viktor,0.7,0.5080
OB56,Viktor,0.8,0.5270
OB56,Viktor,0.9,0.5487
OB56,Viktor,0.95,0.5744
OB56,Makoa,0.0,0.4012
OB56,Makoa,0.05,0.4208
OB56,Makoa,0.1,0.4369
OB56,Makoa,0.2,0.4518
OB56,Makoa,0.3,0.4642
OB56,Makoa,0.4,0.4757
OB56,Makoa,0.5,0.4872
OB56,Makoa,0.6,0.4994
OB56,Makoa,0.7,0.5133
OB56,Makoa,0.8,0.5315
OB56,Makoa,0.9,0.5533
OB56,Makoa,0.95,0.5842
OB56,Mal'Damba,0.0,0.4020
OB56,Mal'Damba,0.05,0.4219
OB56,Mal'Damba,0.1,0.4385
OB56,Mal'Damba,0.2,0.4540
OB56,Mal'Damba,0.3,0.4667
OB56,Mal'Damba,0.4,0.4782
OB56,Mal'Damba,0.5,0.4896
OB56,Mal'Damba,0.6,0.5014
OB56,Mal'Damba,0.7,0.5151
OB56,Mal'Damba,0.8,0.5329
OB56,Mal'Damba,0.9,0.5533
OB56,Mal'Damba,0.95,0.5780
OB56,Sha Lin,0.0,0.3952
OB56,Sha Lin,0.05,0.4195
OB56,Sha Lin,0.1,0.4396
OB56,Sha Lin,0.2,0.4575
OB56,Sha Lin,0.3,0.4723
OB56,Sha Lin,0.4,0.4867
OB56,Sha Lin,0.5,0.5003
OB56,Sha Lin,0.6,0.5144
OB56,Sha Lin,0.7,0.5312
OB56,Sha Lin,0.8,0.5560
OB56,Sha Lin,0.9,0.5791
OB56,Sha Lin,0.95,0.6071
OB56,Tyra,0.0,0.4034
OB56,Tyra,0.05,0.4245
OB56,Tyra,0.1,0.4413
OB56,Tyra,0.2,0.4578
OB56,Tyra,0.3,0.4714
OB56,Tyra,0.4,0.4838
OB56,Tyra,0.5,0.4958
OB56,Tyra,0.6,0.5083
OB56,Tyra,0.7,0.5226
OB56,Tyra,0.8,0.5407
OB56,Tyra,0.9,0.5595
OB56,Tyra,0.95,0.5822
OB56,Torvald,0.0,0.4344
OB56,Torvald,0.05,0.4559
OB56,Torvald,0.1,0.4736
OB56,Torvald,0.2,0.4907
OB56,Torvald,0.3,0.5053
OB56,Torvald,0.4,0.5187
OB56,Torvald,0.5,0.5323
OB56,Torvald,0.6,0.5465
OB56,Torvald,0.7,0.5609
OB56,Torvald,0.8,0.5764
OB56,Torvald,0.9,0.5907
OB56,Torvald,0.95,0.6071
OB56,Maeve,0.0,0.3911
OB56,Maeve,0.05,0.4125
OB56,Maeve,0.1,0.4294
OB56,Maeve,0.2,0.4464
OB56,Maeve,0.3,0.4594
OB56,Maeve,0.4,0.4714
OB56,Maeve,0.5,0.4835
OB56,Maeve,0.6,0.4976
OB56,Maeve,0.7,0.5138
OB56,Maeve,0.8,0.5358
OB56,Maeve,0.9,0.5590
OB56,Maeve,0.95,0.5858
OB56,Inara,0.0,0.4100
OB56,Inara,0.05,0.4309
OB56,Inara,0.1,0.4477
OB56,Inara,0.2,0.4632
OB56,Inara,0.3,0.4750
OB56,Inara,0.4,0.4862
OB56,Inara,0.5,0.4976
OB56,Inara,0.6,0.5095
OB56,Inara,0.7,0.5237
OB56,Inara,0.8,0.5406
OB56,Inara,0.9,0.5585
OB56,Inara,0.95,0.5799
OB56,Lex,0.0,0.4008
OB56,Lex,0.05,0.4205
OB56,Lex,0.1,0.4385
OB56,Lex,0.2,0.4553
OB56,Lex,0.3,0.4690
OB56,Lex,0.4,0.4818
OB56,Lex,0.5,0.4946
OB56,Lex,0.6,0.5081
OB56,Lex,0.7,0.5235
OB56,Lex,0.8,0.5420
OB56,Lex,0.9,0.5621
OB56,Lex,0.95,0.5864
OB56,Seris,0.0,0.3986
OB56,Seris,0.05,0.4178
OB56,Seris,0.1,0.4331
OB56,Seris,0.2,0.4475
OB56,Seris,0.3,0.4593
OB56,Seris,0.4,0.4696
OB56,Seris,0.5,0.4798
OB56,Seris,0.6,0.4902
OB56,Seris,0.7,0.5026
OB56,Seris,0.8,0.5189
OB56,Seris,0.9,0.5380
OB56,Seris,0.95,0.5612
OB56,Willo,0.0,0.4181
OB56,Willo,0.05,0.4402
OB56,Willo,0.1,0.4586
OB56,Willo,0.2,0.4750
OB56,Willo,0.3,0.4877
OB56,Willo,0.4,0.4998
OB56,Willo,0.5,0.5123
OB56,Willo,0.6,0.5254
OB56,Willo,0.7,0.5414
OB56,Willo,0.8,0.5625
OB56,Willo,0.9,0.5845
OB56,Willo,0.95,0.6084
OB56,Ash,0.0,0.4046
OB56,Ash,0.05,0.4239
OB56,Ash,0.1,0.4393
OB56,Ash,0.2,0.4529
OB56,Ash,0.3,0.4639
OB56,Ash,0.4,0.4739
OB56,Ash,0.5,0.4837
OB56,Ash,0.6,0.4944
OB56,Ash,0.7,0.5069
OB56,Ash,0.8,0.5240
OB56,Ash,0.9,0.5438
OB56,Ash,0.95,0.5702
OB56,Lian,0.0,0.4040
OB56,Lian,0.05,0.4236
OB56,Lian,0.1,0.4396
OB56,Lian,0.2,0.4550
OB56,Lian,0.3,0.4682
OB56,Lian,0.4,0.4806
OB56,Lian,0.5,0.4928
OB56,Lian,0.6,0.5058
OB56,Lian,0.7,0.5207
OB56,Lian,0.8,0.5411
OB56,Lian,0.9,0.5655
OB56,Lian,0.95,0.5949
OB56,Zhin,0.0,0.4173
OB56,Zhin,0.05,0.4379
OB56,Zhin,0.1,0.4545
OB56,Zhin,0.2,0.4703
OB56,Zhin,0.3,0.4834
OB56,Zhin,0.4,0.4955
OB56,Zhin,0.5,0.5080
OB56,Zhin,0.6,0.5221
OB56,Zhin,0.7,0.5390
OB56,Zhin,0.8,0.5595
OB56,Zhin,0.9,0.5803
OB56,Zhin,0.95,0.6025
OB56,Jenos,0.0,0.4216
OB56,Jenos,0.05,0.4417
OB56,Jenos,0.1,0.4586
OB56,Jenos,0.2,0.4746
OB56,Jenos,0.3,0.4877
OB56,Jenos,0.4,0.4998
OB56,Jenos,0.5,0.5122
OB56,Jenos,0.6,0.5254
OB56,Jenos,0.7,0.5404
OB56,Jenos,0.8,0.5603
OB56,Jenos,0.9,0.5828
OB56,Jenos,0.95,0.6066
OB57,Pip,0.0,0.4083
OB57,Pip,0.05,0.4317
OB57,Pip,0.1,0.4503
OB57,Pip,0.2,0.4673
OB57,Pip,0.3,0.4803
OB57,Pip,0.4,0.4925
OB57,Pip,0.5,0.5058
OB57,Pip,0.6,0.5208
OB57,Pip,0.7,0.5374
OB57,Pip,0.8,0.5549
OB57,Pip,0.9,0.5766
OB57,Pip,0.95,0.6009
OB57,Skye,0.0,0.4056
OB57,Skye,0.05,0.4257
OB57,Skye,0.1,0.4417
OB57,Skye,0.2,0.4571
OB57,Skye,0.3,0.4703
OB57,Skye,0.4,0.4819
OB57,Skye,0.5,0.4935
OB57,Skye,0.6,0.5061
OB57,Skye,0.7,0.5207
OB57,Skye,0.8,0.5396
OB57,Skye,0.9,0.5569
OB57,Skye,0.95,0.5808
OB57,Fernando,0.0,0.4239
OB57,Fernando,0.05,0.4441
OB57,Fernando,0.1,0.4614
OB57,Fernando,0.2,0.4773
OB57,Fernando,0.3,0.4905
OB57,Fernando,0.4,0.5026
OB57,Fernando,0.5,0.5145
OB57,Fernando,0.6,0.5275
OB57,Fernando,0.7,0.5425
OB57,Fernando,0.8,0.5595
OB57,Fernando,0.9,0.5768
OB57,Fernando,0.95,0.5982
OB57,Barik,0.0,0.4239
OB57,Barik,0.05,0.4457
OB57,Barik,0.1,0.4623
OB57,Barik,0.2,0.4779
OB57,Barik,0.3,0.4906
OB57,Barik,0.4,0.5029
OB57,Barik,0.5,0.5154
OB57,Barik,0.6,0.5285
OB57,Barik,0.7,0.5425
OB57,Barik,0.8,0.5589
OB57,Barik,0.9,0.5759
OB57,Barik,0.95,0.5973
OB57,Cassie,0.0,0.3985
OB57,Cassie,0.05,0.4209
OB57,Cassie,0.1,0.4391
OB57,Cassie,0.2,0.4574
OB57,Cassie,0.3,0.4715
OB57,Cassie,0.4,0.4849
OB57,Cassie,0.5,0.4990
OB57,Cassie,0.6,0.5142
OB57,Cassie,0.7,0.5327
OB57,Cassie,0.8,0.5566
OB57,Cassie,0.9,0.5803
OB57,Cassie,0.95,0.6096
OB57,Grohk,0.0,0.4306
OB57,Grohk,0.05,0.4485
OB57,Grohk,0.1,0.4660
OB57,Grohk,0.2,0.4808
OB57,Grohk,0.3,0.4950
OB57,Grohk,0.4,0.5076
OB57,Grohk,0.5,0.5211
OB57,Grohk,0.6,0.5349
OB57,Grohk,0.7,0.5486
OB57,Grohk,0.8,0.5648
OB57,Grohk,0.9,0.5823
OB57,Grohk,0.95,0.6013
OB57,Evie,0.0,0.4140
OB57,Evie,0.05,0.4352
OB57,Evie,0.1,0.4530
OB57,Evie,0.2,0.4715
OB57,Evie,0.3,0.4856
OB57,Evie,0.4,0.4984
OB57,Evie,0.5,0.5118
OB57,Evie,0.6,0.5265
OB57,Evie,0.7,0.5434
OB57,Evie,0.8,0.5642
OB57,Evie,0.9,0.5840
OB57,Evie,0.95,0.6067
OB57,Buck,0.0,0.4109
OB57,Buck,0.05,0.4328
OB57,Buck,0.1,0.4518
OB57,Buck,0.2,0.4661
OB57,Buck,0.3,0.4793
OB57,Buck,0.4,0.4930
OB57,Buck,0.5,0.5074
OB57,Buck,0.6,0.5227
OB57,Buck,0.7,0.5399
OB57,Buck,0.8,0.5625
OB57,Buck,0.9,0.5792
OB57,Buck,0.95,0.6022
OB57,Ruckus,0.0,0.4057
OB57,Ruckus,0.05,0.4252
OB57,Ruckus,0.1,0.4404
OB57,Ruckus,0.2,0.4552
OB57,Ruckus,0.3,0.4673
OB57,Ruckus,0.4,0.4790
OB57,Ruckus,0.5,0.4902
OB57,Ruckus,0.6,0.5026
OB57,Ruckus,0.7,0.5165
OB57,Ruckus,0.8,0.5336
OB57,Ruckus,0.9,0.5533
OB57,Ruckus,0.95,0.5781
OB57,Androxus,0.0,0.3928
OB57,Androxus,0.05,0.4140
OB57,Androxus,0.1,0.4321
OB57,Androxus,0.2,0.4483
OB57,Androxus,0.3,0.4617
OB57,Androxus,0.4,0.4748
OB57,Androxus,0.5,0.4875
OB57,Androxus,0.6,0.5015
